date_releve,reference,marque,modele,finition,titre,condition,apport,energie,transmission,km,prix_mensuel,url
2026-09-15T14:43:18,ves00435504,peugeot,408,hybrid-136-e-dcs6-allure,PEUGEOT 408 Hybrid 136 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,28147,342,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/408/hybrid-136-e-dcs6-allure-ves00435504?apport=sans
2026-09-15T14:43:18,ves00460730,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,13557,342,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460730?apport=sans
2026-09-15T14:43:18,ves00460296,peugeot,408,hybrid-145-e-dcs6-allure,PEUGEOT 408 Hybrid 145 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,28099,342,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/408/hybrid-145-e-dcs6-allure-ves00460296?apport=sans
2026-09-15T14:43:18,ves00461857,peugeot,408,hybrid-145-e-dcs6-allure,PEUGEOT 408 Hybrid 145 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,27747,342,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/408/hybrid-145-e-dcs6-allure-ves00461857?apport=sans
2026-09-15T14:43:18,ves00459052,mg,mg3,15-l-hybrid-195-ch-luxury,SANS APPORT MG MG3 1.5 L Hybrid+ 195 ch Luxury,,,Hybride,Automatique,10,343,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-luxury-ves00459052?apport=sans
2026-09-15T14:43:18,ves00457109,citroen,c3-aircross-ii,hybride-145-ch-aut-max,SANS APPORT CITROEN C3 Aircross II,,,Hybride,Automatique,10,343,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-max-ves00457109?apport=sans
2026-09-15T14:43:18,ves00461095,mg,zs-iii,15-l-hybrid-197-ch-luxury,MG ZS III 1.5 L Hybrid+ 197 ch Luxury,occasion,SANS APPORT,Hybride,Automatique,13538,343,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/zs-iii/15-l-hybrid-197-ch-luxury-ves00461095?apport=sans
2026-09-15T14:43:18,ves00459259,dacia,bigster,mild-hybrid-140-journey,SANS APPORT DACIA Bigster Mild Hybrid 140 Journey,,,Essence,Manuelle,100,343,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-140-journey-ves00459259?apport=sans
2026-09-15T14:43:18,ves00461007,peugeot,2008-ii,hybrid-145-e-dcs6-allure,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 Allure,,,Hybride,Automatique,10,343,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-allure-ves00461007?apport=sans
2026-09-15T14:43:18,ves00457144,peugeot,408,hybrid-145-e-dcs6-allure,PEUGEOT 408 Hybrid 145 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,23708,343,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/408/hybrid-145-e-dcs6-allure-ves00457144?apport=sans
2026-09-15T14:43:18,ves00463174,citroen,c3-aircross-ii,hybride-145-ch-aut-max,SANS APPORT CITROEN C3 Aircross II,,,Hybride,Automatique,10,344,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-max-ves00463174?apport=sans
2026-09-15T14:43:18,ves00450378,citroen,c4,hybride-145-ch-e-dcs6-max,SANS APPORT CITROEN C4,,,Hybride,Automatique,10,344,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/hybride-145-ch-e-dcs6-max-ves00450378?apport=sans
2026-09-15T14:43:18,ves00449688,citroen,c4,hybride-145-ch-e-dcs6-max,CITROEN C4,occasion,SANS APPORT,Hybride,Automatique,3140,344,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/hybride-145-ch-e-dcs6-max-ves00449688?apport=sans
2026-09-15T14:43:18,ves00458787,opel,corsa-vi,12-turbo-hybrid-110-ch-autom-gs,SANS APPORT OPEL Corsa VI 1.2 Turbo Hybrid 110 ch Autom GS,,,Hybride,Automatique,10,344,https://auto-dispo.cic-leasing.fr/leasing-voiture/opel/corsa-vi/12-turbo-hybrid-110-ch-autom-gs-ves00458787?apport=sans
2026-09-15T14:43:18,ves00457356,dacia,bigster,mild-hybrid-140-journey,SANS APPORT DACIA Bigster Mild Hybrid 140 Journey,,,Essence,Manuelle,100,344,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-140-journey-ves00457356?apport=sans
2026-09-15T14:43:18,ves00454807,mg,mg3,15-l-hybrid-195-ch-luxury,SANS APPORT MG MG3 1.5 L Hybrid+ 195 ch Luxury,,,Hybride,Automatique,10,344,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-luxury-ves00454807?apport=sans
2026-09-15T14:43:18,ves00461002,peugeot,2008-ii,hybrid-145-e-dcs6-allure,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 Allure,,,Hybride,Automatique,10,344,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-allure-ves00461002?apport=sans
2026-09-15T14:43:18,ves00457108,citroen,c3-aircross-ii,hybride-145-ch-aut-max,SANS APPORT CITROEN C3 Aircross II,,,Hybride,Automatique,10,345,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-max-ves00457108?apport=sans
2026-09-15T14:43:18,ves00460723,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,18031,345,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460723?apport=sans
2026-09-15T14:43:18,ves00457353,dacia,bigster,mild-hybrid-140-journey,SANS APPORT DACIA Bigster Mild Hybrid 140 Journey,,,Essence,Manuelle,128,345,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-140-journey-ves00457353?apport=sans
2026-09-15T14:43:18,ves00449646,peugeot,308-sw-iii,hybrid-145-e-dcs6-allure,PEUGEOT 308 SW III Hybrid 145 e-DCS6 Allure,occasion,SANS APPORT,Essence,Automatique,18889,345,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-145-e-dcs6-allure-ves00449646?apport=sans
2026-09-15T14:43:18,ves00457350,dacia,bigster,mild-hybrid-140-journey,SANS APPORT DACIA Bigster Mild Hybrid 140 Journey,,,Essence,Manuelle,100,345,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/mild-hybrid-140-journey-ves00457350?apport=sans
2026-09-15T14:43:18,ves00460719,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,17477,345,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460719?apport=sans
2026-09-15T14:43:18,ves00459428,mg,zs-iii,15-l-hybrid-197-ch-luxury,SANS APPORT MG ZS III 1.5 L Hybrid+ 197 ch Luxury,,,Hybride,Automatique,10,345,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/zs-iii/15-l-hybrid-197-ch-luxury-ves00459428?apport=sans
2026-09-15T14:43:18,ves00459091,mg,mg3,15-l-hybrid-195-ch-luxury,SANS APPORT MG MG3 1.5 L Hybrid+ 195 ch Luxury,,,Hybride,Automatique,10,346,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/mg3/15-l-hybrid-195-ch-luxury-ves00459091?apport=sans
2026-09-15T14:43:18,ves00460743,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,18097,346,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460743?apport=sans
2026-09-15T14:43:18,ves00456709,volkswagen,golf-viii-sw,15-etsi-evo2-116-dsg7-life-plus,VOLKSWAGEN Golf VIII SW 1.5 eTSI EVO2 116 DSG7 Life Plus,occasion,SANS APPORT,Essence,Automatique,8898,346,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/golf-viii-sw/15-etsi-evo2-116-dsg7-life-plus-ves00456709?apport=sans
2026-09-15T14:43:18,ves00454874,fiat,600,t-gen-3-12-hybrid-145ch-edct6-sport,SANS APPORT FIAT 600 T-Gen 3 1.2 Hybrid 145ch eDCT6 Sport,,,Hybride,Automatique,10,346,https://auto-dispo.cic-leasing.fr/leasing-voiture/fiat/600/t-gen-3-12-hybrid-145ch-edct6-sport-ves00454874?apport=sans
2026-09-15T14:43:18,ves00460733,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,18658,346,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460733?apport=sans
2026-09-15T14:43:18,ves00460758,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,19572,346,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460758?apport=sans
2026-09-15T14:43:18,ves00462444,peugeot,308-sw-iii,hybrid-136-e-dcs6-allure,PEUGEOT 308 SW III Hybrid 136 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,14347,347,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/hybrid-136-e-dcs6-allure-ves00462444?apport=sans
2026-09-15T14:43:18,ves00463169,citroen,c3-aircross-ii,hybride-145-ch-aut-max,SANS APPORT CITROEN C3 Aircross II,,,Hybride,Automatique,10,348,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-max-ves00463169?apport=sans
2026-09-15T14:43:18,ves00462262,peugeot,2008-ii,hybrid-145-e-dcs6-allure,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 Allure,,,Hybride,Automatique,10,348,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-allure-ves00462262?apport=sans
2026-09-15T14:43:18,ves00462363,citroen,c4,hybride-145-ch-e-dcs6-business,SANS APPORT CITROEN C4,,,Hybride,Automatique,10,348,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/hybride-145-ch-e-dcs6-business-ves00462363?apport=sans
2026-09-15T14:43:18,ves00454160,opel,frontera-electrique,electric-113-ch-batterie-44-kwh-gs,OPEL Frontera,occasion,SANS APPORT,Electrique,Automatique,2096,348,https://auto-dispo.cic-leasing.fr/leasing-voiture/opel/frontera-electrique/electric-113-ch-batterie-44-kwh-gs-ves00454160?apport=sans
2026-09-15T14:43:18,ves00451824,fiat,600,t-gen-3-12-hybrid-145ch-edct6-sport,SANS APPORT FIAT 600 T-Gen 3 1.2 Hybrid 145ch eDCT6 Sport,,,Hybride,Automatique,10,348,https://auto-dispo.cic-leasing.fr/leasing-voiture/fiat/600/t-gen-3-12-hybrid-145ch-edct6-sport-ves00451824?apport=sans
2026-09-15T14:43:18,ves00460746,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,16716,348,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460746?apport=sans
2026-09-15T14:43:18,ves00434998,peugeot,2008-ii,hybrid-145-e-dcs6-style,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 Style,,,Hybride,Automatique,10,348,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-style-ves00434998?apport=sans
2026-09-15T14:43:18,ves00463171,citroen,c3-aircross-ii,hybride-145-ch-aut-max,SANS APPORT CITROEN C3 Aircross II,,,Hybride,Automatique,10,349,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-max-ves00463171?apport=sans
2026-09-15T14:43:18,ves00452841,dacia,duster-iii,mild-hybrid-130-extreme,DACIA Duster III Mild Hybrid 130 Extreme,occasion,SANS APPORT,Hybride,Manuelle,16849,349,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/mild-hybrid-130-extreme-ves00452841?apport=sans
2026-09-15T14:43:18,ves00453770,alfa-romeo,tonale,15-ibrida-160-ch-vgt-tct7-veloce,ALFA ROMEO Tonale 1.5 Ibrida 160 ch VGT TCT7 Veloce,occasion,SANS APPORT,Hybride,Automatique,15897,349,https://auto-dispo.cic-leasing.fr/leasing-voiture/alfa-romeo/tonale/15-ibrida-160-ch-vgt-tct7-veloce-ves00453770?apport=sans
2026-09-15T14:43:18,ves00429165,volkswagen,t-cross,10-tsi-95-start-stop-bvm5-life,SANS APPORT VOLKSWAGEN T-CROSS 1.0 TSI 95 Start/Stop BVM5 Life,,,Essence,Manuelle,10,349,https://auto-dispo.cic-leasing.fr/leasing-voiture/volkswagen/t-cross/10-tsi-95-start-stop-bvm5-life-ves00429165?apport=sans
2026-09-15T14:43:18,ves00424304,citroen,c3-aircross-ii,hybride-145-ch-aut-max,SANS APPORT CITROEN C3 Aircross II,,,Hybride,Automatique,10,350,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-max-ves00424304?apport=sans
2026-09-15T14:43:18,ves00457673,mg,zs-iii,15-l-hybrid-197-ch-luxury,SANS APPORT MG ZS III 1.5 L Hybrid+ 197 ch Luxury,,,Hybride,Automatique,100,350,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/zs-iii/15-l-hybrid-197-ch-luxury-ves00457673?apport=sans
2026-09-15T14:43:18,ves00460740,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,20859,350,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460740?apport=sans
2026-09-15T14:43:18,ves00453008,citroen,c5-aircross,hybride-136-e-dcs6-max,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,26332,350,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-136-e-dcs6-max-ves00453008?apport=sans
2026-09-15T14:43:18,ves00453137,citroen,c5-aircross,hybride-145-e-dcs6-max,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,29536,350,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-max-ves00453137?apport=sans
2026-09-15T14:43:18,ves00460760,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,20137,351,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460760?apport=sans
2026-09-15T14:43:18,ves00462333,citroen,c4,hybride-145-ch-e-dcs6-business,SANS APPORT CITROEN C4,,,Hybride,Automatique,10,351,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/hybride-145-ch-e-dcs6-business-ves00462333?apport=sans
2026-09-15T14:43:18,ves00459857,peugeot,408,hybrid-145-e-dcs6-allure,PEUGEOT 408 Hybrid 145 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,20802,351,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/408/hybrid-145-e-dcs6-allure-ves00459857?apport=sans
2026-09-15T14:43:18,ves00453052,peugeot,408,hybrid-145-e-dcs6-allure,PEUGEOT 408 Hybrid 145 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,20864,351,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/408/hybrid-145-e-dcs6-allure-ves00453052?apport=sans
2026-09-15T14:43:18,ves00460738,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,20418,351,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460738?apport=sans
2026-09-15T14:43:18,ves00460726,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,21401,351,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460726?apport=sans
2026-09-15T14:43:18,ves00461094,mg,zs-iii,15-l-hybrid-197-ch-luxury,MG ZS III 1.5 L Hybrid+ 197 ch Luxury,occasion,SANS APPORT,Hybride,Automatique,16065,351,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/zs-iii/15-l-hybrid-197-ch-luxury-ves00461094?apport=sans
2026-09-15T14:43:18,ves00449660,peugeot,2008-ii,hybrid-136-e-dcs6-allure,PEUGEOT 2008 II Hybrid 136 e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,28245,351,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-136-e-dcs6-allure-ves00449660?apport=sans
2026-09-15T14:43:18,ves00462748,citroen,c3-aircross-ii,hybride-145-ch-aut-max,SANS APPORT CITROEN C3 Aircross II,,,Hybride,Automatique,100,351,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-max-ves00462748?apport=sans
2026-09-15T14:43:18,ves00453769,alfa-romeo,tonale,15-ibrida-160-ch-vgt-tct7-veloce,ALFA ROMEO Tonale 1.5 Ibrida 160 ch VGT TCT7 Veloce,occasion,SANS APPORT,Hybride,Automatique,15312,352,https://auto-dispo.cic-leasing.fr/leasing-voiture/alfa-romeo/tonale/15-ibrida-160-ch-vgt-tct7-veloce-ves00453769?apport=sans
2026-09-15T14:43:18,ves00462191,lancia,ypsilon,elettrica-156ch-lx,LANCIA YPSILON Elettrica 156ch LX,occasion,SANS APPORT,Electrique,Automatique,502,352,https://auto-dispo.cic-leasing.fr/leasing-voiture/lancia/ypsilon/elettrica-156ch-lx-ves00462191?apport=sans
2026-09-15T14:43:18,ves00462417,citroen,c4,hybride-145-ch-e-dcs6-business,SANS APPORT CITROEN C4,,,Hybride,Automatique,10,352,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/hybride-145-ch-e-dcs6-business-ves00462417?apport=sans
2026-09-15T14:43:18,ves00455609,ds,ds4-ii,hybride-136-e-dct6-etoile-alcantara,DS DS4 II,occasion,SANS APPORT,Hybride,Automatique,829,352,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds4-ii/hybride-136-e-dct6-etoile-alcantara-ves00455609?apport=sans
2026-09-15T14:43:18,ves00454262,citroen,c3-aircross-ii,hybride-145-ch-aut-max,SANS APPORT CITROEN C3 Aircross II,,,Hybride,Automatique,10,352,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-max-ves00454262?apport=sans
2026-09-15T14:43:18,ves00458788,opel,corsa-vi,12-turbo-hybrid-110-ch-autom-gs,SANS APPORT OPEL Corsa VI 1.2 Turbo Hybrid 110 ch Autom GS,,,Hybride,Automatique,10,352,https://auto-dispo.cic-leasing.fr/leasing-voiture/opel/corsa-vi/12-turbo-hybrid-110-ch-autom-gs-ves00458788?apport=sans
2026-09-15T14:43:18,ves00459055,citroen,c4,hybride-145-ch-e-dcs6-business,SANS APPORT CITROEN C4,,,Hybride,Automatique,10,352,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/hybride-145-ch-e-dcs6-business-ves00459055?apport=sans
2026-09-15T14:43:18,ves00460731,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,20595,353,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460731?apport=sans
2026-09-15T14:43:18,ves00460755,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,21068,353,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460755?apport=sans
2026-09-15T14:43:18,ves00462196,lancia,ypsilon,elettrica-156ch-lx,SANS APPORT LANCIA YPSILON Elettrica 156ch LX,,,Electrique,Automatique,290,353,https://auto-dispo.cic-leasing.fr/leasing-voiture/lancia/ypsilon/elettrica-156ch-lx-ves00462196?apport=sans
2026-09-15T14:43:18,ves00460741,citroen,c5-aircross,hybride-145-e-dcs6-plus,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,21000,353,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-plus-ves00460741?apport=sans
2026-09-15T14:43:18,ves00454491,citroen,c3-aircross-ii,hybride-145-ch-aut-max,SANS APPORT CITROEN C3 Aircross II,,,Hybride,Automatique,10,353,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-max-ves00454491?apport=sans
2026-09-15T14:43:18,ves00459039,citroen,c4,hybride-145-ch-e-dcs6-business,SANS APPORT CITROEN C4,,,Hybride,Automatique,10,353,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/hybride-145-ch-e-dcs6-business-ves00459039?apport=sans
2026-09-15T14:43:18,ves00456151,mg,zs-iii,15-l-hybrid-197-ch-luxury,SANS APPORT MG ZS III 1.5 L Hybrid+ 197 ch Luxury,,,Hybride,Automatique,10,354,https://auto-dispo.cic-leasing.fr/leasing-voiture/mg/zs-iii/15-l-hybrid-197-ch-luxury-ves00456151?apport=sans
2026-09-15T14:43:18,ves00454163,opel,frontera-electrique,electric-113-ch-batterie-44-kwh-gs,OPEL Frontera,occasion,SANS APPORT,Electrique,Automatique,2869,354,https://auto-dispo.cic-leasing.fr/leasing-voiture/opel/frontera-electrique/electric-113-ch-batterie-44-kwh-gs-ves00454163?apport=sans
2026-09-15T14:43:18,ves00454159,opel,frontera-electrique,electric-113-ch-batterie-44-kwh-gs,OPEL Frontera,occasion,SANS APPORT,Electrique,Automatique,3332,354,https://auto-dispo.cic-leasing.fr/leasing-voiture/opel/frontera-electrique/electric-113-ch-batterie-44-kwh-gs-ves00454159?apport=sans
2026-09-15T14:43:18,ves00440352,citroen,c3-aircross-ii,hybride-145-ch-aut-max,SANS APPORT CITROEN C3 Aircross II,,,Hybride,Automatique,10,354,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c3-aircross-ii/hybride-145-ch-aut-max-ves00440352?apport=sans
2026-09-15T14:43:18,ves00456767,opel,frontera-electrique,electric-113-ch-batterie-44-kwh-gs,OPEL Frontera,occasion,SANS APPORT,Electrique,Automatique,12131,354,https://auto-dispo.cic-leasing.fr/leasing-voiture/opel/frontera-electrique/electric-113-ch-batterie-44-kwh-gs-ves00456767?apport=sans
2026-09-15T14:43:18,ves00462192,lancia,ypsilon,elettrica-156ch-lx,LANCIA YPSILON Elettrica 156ch LX,occasion,SANS APPORT,Electrique,Automatique,836,355,https://auto-dispo.cic-leasing.fr/leasing-voiture/lancia/ypsilon/elettrica-156ch-lx-ves00462192?apport=sans
2026-09-15T14:43:18,ves00456589,peugeot,2008-ii,hybrid-110-e-dcs6-allure,SANS APPORT PEUGEOT 2008 II Hybrid 110 e-DCS6 Allure,,,Hybride,Automatique,10,355,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-110-e-dcs6-allure-ves00456589?apport=sans
2026-09-15T14:43:18,ves00442517,hyundai,bayon,10-t-gdi-100-dct-7-intuitive,SANS APPORT HYUNDAI Bayon 1.0 T-GDi 100 DCT-7 Intuitive,,,Essence,Automatique,10,355,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/bayon/10-t-gdi-100-dct-7-intuitive-ves00442517?apport=sans
2026-09-15T14:43:18,ves00453773,alfa-romeo,tonale,15-ibrida-160-ch-vgt-tct7-veloce,ALFA ROMEO Tonale 1.5 Ibrida 160 ch VGT TCT7 Veloce,occasion,SANS APPORT,Hybride,Automatique,16386,355,https://auto-dispo.cic-leasing.fr/leasing-voiture/alfa-romeo/tonale/15-ibrida-160-ch-vgt-tct7-veloce-ves00453773?apport=sans
2026-09-15T14:43:18,ves00459044,citroen,c4,hybride-145-ch-e-dcs6-business,SANS APPORT CITROEN C4,,,Hybride,Automatique,10,355,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/hybride-145-ch-e-dcs6-business-ves00459044?apport=sans
2026-09-15T14:43:18,ves00456365,opel,frontera-electrique,electric-113-ch-batterie-44-kwh-gs,OPEL Frontera,occasion,SANS APPORT,Electrique,Automatique,12986,356,https://auto-dispo.cic-leasing.fr/leasing-voiture/opel/frontera-electrique/electric-113-ch-batterie-44-kwh-gs-ves00456365?apport=sans
2026-09-15T14:43:18,ves00453774,alfa-romeo,tonale,15-ibrida-160-ch-vgt-tct7-veloce,ALFA ROMEO Tonale 1.5 Ibrida 160 ch VGT TCT7 Veloce,occasion,SANS APPORT,Hybride,Automatique,16560,356,https://auto-dispo.cic-leasing.fr/leasing-voiture/alfa-romeo/tonale/15-ibrida-160-ch-vgt-tct7-veloce-ves00453774?apport=sans
